Weight0.csv
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 132/175,Bad correct: 0/26,Good correct: 132/149
77445
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 135/175,Bad correct: 0/26,Good correct: 135/149
92934
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 37/175,Bad correct: 0/26,Good correct: 37/149
108423
Test group: 1,Total correct: 0/171,Bad correct: 0/25,Good correct: 0/146
Test group: 2,Total correct: 0/172,Bad correct: 0/26,Good correct: 0/146
Test group: 3,Total correct: 0/172,Bad correct: 0/26,Good correct: 0/146
Test group: 4,Total correct: 0/172,Bad correct: 0/26,Good correct: 0/146
Test group: 5,Total correct: 0/172,Bad correct: 0/26,Good correct: 0/146
Test group: 6,Total correct: 0/172,Bad correct: 0/26,Good correct: 0/146
Test group: 7,Total correct: 0/172,Bad correct: 0/26,Good correct: 0/146
Test group: 8,Total correct: 0/171,Bad correct: 0/26,Good correct: 0/145
Test group: 9,Total correct: 0/172,Bad correct: 0/26,Good correct: 0/146
Test group: 10,Total correct: 0/175,Bad correct: 0/26,Good correct: 0/149
123912
108423
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 145/172,Bad correct: 0/26,Good correct: 145/146
Test group: 5,Total correct: 145/172,Bad correct: 0/26,Good correct: 145/146
Test group: 6,Total correct: 145/172,Bad correct: 0/26,Good correct: 145/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 144/171,Bad correct: 0/26,Good correct: 144/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 131/175,Bad correct: 0/26,Good correct: 131/149
123912
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 145/172,Bad correct: 0/26,Good correct: 145/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 129/175,Bad correct: 0/26,Good correct: 129/149
139401
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 145/172,Bad correct: 0/26,Good correct: 145/146
Test group: 6,Total correct: 145/172,Bad correct: 0/26,Good correct: 145/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 130/175,Bad correct: 0/26,Good correct: 130/149
154890
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 145/172,Bad correct: 0/26,Good correct: 145/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 132/175,Bad correct: 0/26,Good correct: 132/149
170379
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 145/172,Bad correct: 0/26,Good correct: 145/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 136/175,Bad correct: 0/26,Good correct: 136/149
185868
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 145/172,Bad correct: 0/26,Good correct: 145/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 132/175,Bad correct: 0/26,Good correct: 132/149
201357
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 145/172,Bad correct: 0/26,Good correct: 145/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 124/175,Bad correct: 0/26,Good correct: 124/149
216846
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 145/172,Bad correct: 0/26,Good correct: 145/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
108423
108423
108423
108423
108423
108423
108423
108423
108423
108423
108423
108423
108423
108423
0
0
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 149/175,Bad correct: 0/26,Good correct: 149/149
15489
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 149/175,Bad correct: 0/26,Good correct: 149/149
30978
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 149/175,Bad correct: 0/26,Good correct: 149/149
0
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 149/175,Bad correct: 0/26,Good correct: 149/149
15489
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
0
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
0
0
0
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
0
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
0
15489
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 0/175,Bad correct: 0/26,Good correct: 0/149
30978
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 0/175,Bad correct: 0/26,Good correct: 0/149
46467
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 0/175,Bad correct: 0/26,Good correct: 0/149
61956
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 7,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 8,Total correct: 145/171,Bad correct: 0/26,Good correct: 145/145
Test group: 9,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 10,Total correct: 0/175,Bad correct: 0/26,Good correct: 0/149
77445
Test group: 1,Total correct: 146/171,Bad correct: 0/25,Good correct: 146/146
Test group: 2,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 3,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 4,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 5,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
Test group: 6,Total correct: 146/172,Bad correct: 0/26,Good correct: 146/146
0
0
Test group: 1,Total correct: 25/171,Bad correct: 25/25,Good correct: 0/146
Test group: 2,Total correct: 26/172,Bad correct: 26/26,Good correct: 0/146
Test group: 3,Total correct: 26/172,Bad correct: 26/26,Good correct: 0/146
Test group: 4,Total correct: 26/172,Bad correct: 26/26,Good correct: 0/146
Test group: 5,Total correct: 26/172,Bad correct: 26/26,Good correct: 0/146
Test group: 6,Total correct: 26/172,Bad correct: 26/26,Good correct: 0/146
Test group: 7,Total correct: 26/172,Bad correct: 26/26,Good correct: 0/146
Test group: 8,Total correct: 26/171,Bad correct: 26/26,Good correct: 0/145
Test group: 9,Total correct: 26/172,Bad correct: 26/26,Good correct: 0/146
Test group: 10,Total correct: 26/175,Bad correct: 26/26,Good correct: 0/149
------------------------------------------------------------------------------------------------------------------------
1
Test group: 1,Total correct: 139/174,Bad correct: 0/26,Good correct: 139/148
Test group: 2,Total correct: 91/174,Bad correct: 11/26,Good correct: 80/148
Test group: 3,Total correct: 148/174,Bad correct: 4/26,Good correct: 144/148
Test group: 4,Total correct: 148/174,Bad correct: 8/26,Good correct: 140/148
Test group: 5,Total correct: 48/174,Bad correct: 20/26,Good correct: 28/148
Test group: 6,Total correct: 142/174,Bad correct: 19/26,Good correct: 123/148
Test group: 7,Total correct: 152/174,Bad correct: 5/26,Good correct: 147/148
Test group: 8,Total correct: 147/174,Bad correct: 8/26,Good correct: 139/148
Test group: 9,Total correct: 152/174,Bad correct: 7/26,Good correct: 145/148
Test group: 10,Total correct: 154/174,Bad correct: 8/26,Good correct: 146/148
15662
Test group: 1,Total correct: 154/174,Bad correct: 15/26,Good correct: 139/148
Test group: 2,Total correct: 160/174,Bad correct: 17/26,Good correct: 143/148
Test group: 3,Total correct: 149/174,Bad correct: 15/26,Good correct: 134/148
Test group: 4,Total correct: 156/174,Bad correct: 11/26,Good correct: 145/148
Test group: 5,Total correct: 135/174,Bad correct: 21/26,Good correct: 114/148
Test group: 6,Total correct: 154/174,Bad correct: 15/26,Good correct: 139/148
Test group: 7,Total correct: 156/174,Bad correct: 9/26,Good correct: 147/148
Test group: 8,Total correct: 149/174,Bad correct: 8/26,Good correct: 141/148
Test group: 9,Total correct: 156/174,Bad correct: 13/26,Good correct: 143/148
Test group: 10,Total correct: 157/174,Bad correct: 9/26,Good correct: 148/148
31322
Test group: 1,Total correct: 153/174,Bad correct: 9/26,Good correct: 144/148
Test group: 2,Total correct: 145/174,Bad correct: 19/26,Good correct: 126/148
Test group: 3,Total correct: 154/174,Bad correct: 12/26,Good correct: 142/148
Test group: 4,Total correct: 153/174,Bad correct: 9/26,Good correct: 144/148
Test group: 5,Total correct: 157/174,Bad correct: 12/26,Good correct: 145/148
Test group: 6,Total correct: 153/174,Bad correct: 8/26,Good correct: 145/148
Test group: 7,Total correct: 150/174,Bad correct: 3/26,Good correct: 147/148
Test group: 8,Total correct: 138/174,Bad correct: 15/26,Good correct: 123/148
Test group: 9,Total correct: 151/174,Bad correct: 21/26,Good correct: 130/148
Test group: 10,Total correct: 156/174,Bad correct: 9/26,Good correct: 147/148
46982
Test group: 1,Total correct: 151/174,Bad correct: 6/26,Good correct: 145/148
Test group: 2,Total correct: 154/174,Bad correct: 12/26,Good correct: 142/148
Test group: 3,Total correct: 154/174,Bad correct: 11/26,Good correct: 143/148
Test group: 4,Total correct: 151/174,Bad correct: 10/26,Good correct: 141/148
Test group: 5,Total correct: 153/174,Bad correct: 5/26,Good correct: 148/148
Test group: 6,Total correct: 138/174,Bad correct: 20/26,Good correct: 118/148
Test group: 7,Total correct: 146/174,Bad correct: 8/26,Good correct: 138/148
Test group: 8,Total correct: 152/174,Bad correct: 7/26,Good correct: 145/148
Test group: 9,Total correct: 140/174,Bad correct: 18/26,Good correct: 122/148
Test group: 10,Total correct: 128/174,Bad correct: 19/26,Good correct: 109/148
62642
Test group: 1,Total correct: 144/174,Bad correct: 18/26,Good correct: 126/148
Test group: 2,Total correct: 157/174,Bad correct: 12/26,Good correct: 145/148
Test group: 3,Total correct: 154/174,Bad correct: 6/26,Good correct: 148/148
Test group: 4,Total correct: 152/174,Bad correct: 9/26,Good correct: 143/148
Test group: 5,Total correct: 159/174,Bad correct: 13/26,Good correct: 146/148
Test group: 6,Total correct: 152/174,Bad correct: 17/26,Good correct: 135/148
Test group: 7,Total correct: 155/174,Bad correct: 8/26,Good correct: 147/148
Test group: 8,Total correct: 151/174,Bad correct: 9/26,Good correct: 142/148
Test group: 9,Total correct: 158/174,Bad correct: 14/26,Good correct: 144/148
Test group: 10,Total correct: 156/174,Bad correct: 8/26,Good correct: 148/148
78302
Test group: 1,Total correct: 136/174,Bad correct: 19/26,Good correct: 117/148
Test group: 2,Total correct: 139/174,Bad correct: 16/26,Good correct: 123/148
Test group: 3,Total correct: 153/174,Bad correct: 11/26,Good correct: 142/148
Test group: 4,Total correct: 154/174,Bad correct: 6/26,Good correct: 148/148
Test group: 5,Total correct: 155/174,Bad correct: 7/26,Good correct: 148/148
Test group: 6,Total correct: 152/174,Bad correct: 19/26,Good correct: 133/148
Test group: 7,Total correct: 155/174,Bad correct: 10/26,Good correct: 145/148
Test group: 8,Total correct: 148/174,Bad correct: 15/26,Good correct: 133/148
Test group: 9,Total correct: 145/174,Bad correct: 11/26,Good correct: 134/148
Test group: 10,Total correct: 156/174,Bad correct: 8/26,Good correct: 148/148
93962
Test group: 1,Total correct: 152/174,Bad correct: 7/26,Good correct: 145/148
Test group: 2,Total correct: 155/174,Bad correct: 9/26,Good correct: 146/148
Test group: 3,Total correct: 152/174,Bad correct: 15/26,Good correct: 137/148
Test group: 4,Total correct: 153/174,Bad correct: 11/26,Good correct: 142/148
Test group: 5,Total correct: 159/174,Bad correct: 12/26,Good correct: 147/148
Test group: 6,Total correct: 157/174,Bad correct: 11/26,Good correct: 146/148
Test group: 7,Total correct: 154/174,Bad correct: 8/26,Good correct: 146/148
Test group: 8,Total correct: 156/174,Bad correct: 12/26,Good correct: 144/148
Test group: 9,Total correct: 157/174,Bad correct: 12/26,Good correct: 145/148
Test group: 10,Total correct: 154/174,Bad correct: 8/26,Good correct: 146/148
109622
Test group: 1,Total correct: 147/174,Bad correct: 15/26,Good correct: 132/148
Test group: 2,Total correct: 125/174,Bad correct: 15/26,Good correct: 110/148
Test group: 3,Total correct: 151/174,Bad correct: 18/26,Good correct: 133/148
Test group: 4,Total correct: 155/174,Bad correct: 15/26,Good correct: 140/148
Test group: 5,Total correct: 157/174,Bad correct: 9/26,Good correct: 148/148
Test group: 6,Total correct: 153/174,Bad correct: 13/26,Good correct: 140/148
Test group: 7,Total correct: 156/174,Bad correct: 12/26,Good correct: 144/148
Test group: 8,Total correct: 152/174,Bad correct: 8/26,Good correct: 144/148
Test group: 9,Total correct: 130/174,Bad correct: 25/26,Good correct: 105/148
Test group: 10,Total correct: 153/174,Bad correct: 18/26,Good correct: 135/148
125282
Test group: 1,Total correct: 154/174,Bad correct: 10/26,Good correct: 144/148
Test group: 2,Total correct: 154/174,Bad correct: 7/26,Good correct: 147/148
Test group: 3,Total correct: 152/174,Bad correct: 4/26,Good correct: 148/148
Test group: 4,Total correct: 153/174,Bad correct: 6/26,Good correct: 147/148
Test group: 5,Total correct: 158/174,Bad correct: 11/26,Good correct: 147/148
Test group: 6,Total correct: 157/174,Bad correct: 11/26,Good correct: 146/148
Test group: 7,Total correct: 153/174,Bad correct: 6/26,Good correct: 147/148
Test group: 8,Total correct: 150/174,Bad correct: 5/26,Good correct: 145/148
Test group: 9,Total correct: 154/174,Bad correct: 17/26,Good correct: 137/148
Test group: 10,Total correct: 157/174,Bad correct: 14/26,Good correct: 143/148
140942
Test group: 1,Total correct: 155/174,Bad correct: 10/26,Good correct: 145/148
Test group: 2,Total correct: 156/174,Bad correct: 10/26,Good correct: 146/148
Test group: 3,Total correct: 157/174,Bad correct: 13/26,Good correct: 144/148
Test group: 4,Total correct: 155/174,Bad correct: 11/26,Good correct: 144/148
Test group: 5,Total correct: 159/174,Bad correct: 12/26,Good correct: 147/148
Test group: 6,Total correct: 156/174,Bad correct: 11/26,Good correct: 145/148
Test group: 7,Total correct: 156/174,Bad correct: 9/26,Good correct: 147/148
Test group: 8,Total correct: 148/174,Bad correct: 12/26,Good correct: 136/148
Test group: 9,Total correct: 159/174,Bad correct: 11/26,Good correct: 148/148
Test group: 10,Total correct: 157/174,Bad correct: 12/26,Good correct: 145/148
156602
Test group: 1,Total correct: 154/174,Bad correct: 9/26,Good correct: 145/148
Test group: 2,Total correct: 158/174,Bad correct: 14/26,Good correct: 144/148
Test group: 3,Total correct: 158/174,Bad correct: 11/26,Good correct: 147/148
Test group: 4,Total correct: 156/174,Bad correct: 9/26,Good correct: 147/148
Test group: 5,Total correct: 155/174,Bad correct: 13/26,Good correct: 142/148
Test group: 6,Total correct: 152/174,Bad correct: 15/26,Good correct: 137/148
Test group: 7,Total correct: 155/174,Bad correct: 10/26,Good correct: 145/148
Test group: 8,Total correct: 146/174,Bad correct: 17/26,Good correct: 129/148
Test group: 9,Total correct: 161/174,Bad correct: 18/26,Good correct: 143/148
Test group: 10,Total correct: 154/174,Bad correct: 12/26,Good correct: 142/148
172263
Test group: 1,Total correct: 155/174,Bad correct: 13/26,Good correct: 142/148
Test group: 2,Total correct: 154/174,Bad correct: 7/26,Good correct: 147/148
Test group: 3,Total correct: 154/174,Bad correct: 14/26,Good correct: 140/148
Test group: 4,Total correct: 156/174,Bad correct: 11/26,Good correct: 145/148
Test group: 5,Total correct: 161/174,Bad correct: 13/26,Good correct: 148/148
Test group: 6,Total correct: 153/174,Bad correct: 13/26,Good correct: 140/148
Test group: 7,Total correct: 147/174,Bad correct: 12/26,Good correct: 135/148
Test group: 8,Total correct: 153/174,Bad correct: 14/26,Good correct: 139/148
Test group: 9,Total correct: 159/174,Bad correct: 15/26,Good correct: 144/148
Test group: 10,Total correct: 157/174,Bad correct: 10/26,Good correct: 147/148
187923
Test group: 1,Total correct: 153/174,Bad correct: 6/26,Good correct: 147/148
Test group: 2,Total correct: 127/174,Bad correct: 16/26,Good correct: 111/148
Test group: 3,Total correct: 140/174,Bad correct: 18/26,Good correct: 122/148
Test group: 4,Total correct: 148/174,Bad correct: 10/26,Good correct: 138/148
Test group: 5,Total correct: 156/174,Bad correct: 8/26,Good correct: 148/148
Test group: 6,Total correct: 156/174,Bad correct: 10/26,Good correct: 146/148
Test group: 7,Total correct: 159/174,Bad correct: 13/26,Good correct: 146/148
Test group: 8,Total correct: 145/174,Bad correct: 13/26,Good correct: 132/148
Test group: 9,Total correct: 148/174,Bad correct: 23/26,Good correct: 125/148
Test group: 10,Total correct: 148/174,Bad correct: 9/26,Good correct: 139/148
203583
Test group: 1,Total correct: 150/174,Bad correct: 19/26,Good correct: 131/148
Test group: 2,Total correct: 158/174,Bad correct: 12/26,Good correct: 146/148
Test group: 3,Total correct: 154/174,Bad correct: 19/26,Good correct: 135/148
Test group: 4,Total correct: 146/174,Bad correct: 15/26,Good correct: 131/148
Test group: 5,Total correct: 158/174,Bad correct: 11/26,Good correct: 147/148
Test group: 6,Total correct: 155/174,Bad correct: 14/26,Good correct: 141/148
Test group: 7,Total correct: 159/174,Bad correct: 14/26,Good correct: 145/148
Test group: 8,Total correct: 153/174,Bad correct: 9/26,Good correct: 144/148
Test group: 9,Total correct: 162/174,Bad correct: 19/26,Good correct: 143/148
Test group: 10,Total correct: 151/174,Bad correct: 10/26,Good correct: 141/148
219243
Test group: 1,Total correct: 122/174,Bad correct: 21/26,Good correct: 101/148
